text,emotion
Jak duzo piekna mozna znalezc w codziennosci.,kontemplujacy
Nie moge tego zniesc,zly
Nie moge juz tego zniesc!,zly
Zastanawiam sie jak zmienia sie moje postrzeganie swiata gdy staje sie bardziej swiadomy.,kontemplujacy
To absolutnie przekroczylo moje granice. ,zdegustowany
To dla mnie koszmar.,smutny
Jak mozna cos takiego zrobic? ,zdegustowany
Znowu stracilem nadzieje nie wiem co zrobic,zly
Znowu zaczynam od nowa dlaczego to nie moze sie skonczyc?,zly
Jestem w pelni szczesliwy!,szczesliwy
Wszystko to co sie dzieje to po prostu zniechecajace nie wiem jak mam to ogarnac,zdegustowany
Nie wiem jak przejsc przez to.,smutny
Znowu czuje sie jakbym tonal w problemach.,smutny
To jak cudowna okazja!,szczesliwy
Z kazdym oddechem czuje sie pelen pokoju.,kontemplujacy
Zajmijmy sie tym powoli,neutralny
Nie moge uwierzyc ze to sie dzieje. ,zdegustowany
Zaraz wroce z odpowiedzia,neutralny
Nie wierze w to co widze,zdegustowany
Znowu musze to naprawic,zly
Rozumiem,neutralny
Nie mam juz nadziei na lepsze jutro.,smutny
Nie wiem jak to wszystko zniesc,zly
Nie moge tego wytrzymac!,przerazony
Patrze i czuje ze to jest moje miejsce.,kontemplujacy
Znowu czuje sie jakbym byl sam w ciemnosci.,smutny
Nie potrafie tego ogarnac,zly
Jestem pelen entuzjazmu!,szczesliwy
Ojej to sie naprawde udalo jestem w szoku!,zaskoczony
Spokoj tego miejsca pozwala mi poczuc jak kazda mysl staje sie bardziej klarowna.,kontemplujacy
Zajmuje sie tym po rozmowie,neutralny
Nic mnie juz nie cieszy.,smutny
Znowu zostalem zawiedziony.,smutny
To najlepsza rzecz jaka mi sie przytrafila!,szczesliwy
Patrzac na wszystko co sie dzieje wokol mnie czuje jak malo rzeczy jest waznych.,kontemplujacy
To jak spelniony sen!,szczesliwy
Skontaktuje sie z kims pozniej,neutralny
Chwileczke sprawdze to,neutralny
Kazdy moment tej ciszy pozwala mi poczuc glebsze polaczenie ze soba.,kontemplujacy
Jak mozna tak zlekcewazyc innych? ,zdegustowany
To wymaga analizy,neutralny
Zaskoczylo mnie to do tego stopnia ze nie wiem jak to przetrawic!,zaskoczony
Co sie dzieje?!,przerazony
Znowu zaczynam wszystko od poczatku,zly
Znowu wszystko na nic po co w ogole probowac?,zly
Zawsze bede to pamietac!,szczesliwy
To absolutnie niesamowite!,szczesliwy
Kazda chwila tej ciszy pozwala mi poczuc jak moje cialo staje sie lzejsze.,kontemplujacy
To jest jeszcze w trakcie analizy,neutralny
Nie wiem co o tym myslec,zdegustowany
Nie akceptuje tego poziomu zenady,zdegustowany
To moment ktory na zawsze pozostanie w mojej pamieci!,szczesliwy
To straszne,przerazony
To jak bajka ktora sie spelnia!,szczesliwy
Tak sie ciesze ze to przezylem!,szczesliwy
Nie wiem jak to rozwiazac,zly
Znowu wszystko sie wali co teraz?,zly
Trzeba to omowic pozniej,neutralny
Znowu mnie oszukali!,zly
To jak najpiekniejszy dzien!,szczesliwy
Po prostu nie mam juz sily,zly
Jestem pelen energii!,szczesliwy
Nie potrafie pozbyc sie tego mrocznego uczucia,przerazony
Nie wiem jak to mozliwe ze cos takiego mialo miejsce! ,zdegustowany
Znowu wszystko sie popsulo po co w ogole probowac?,zly
Beznadziejny poziom,zdegustowany
Po prostu czuje sie bezradny,zly
Jak mozna bylo to tak spartaczyc?,zdegustowany
Zajmijmy sie tym teraz,neutralny
Znowu jestem z tym sam.,smutny
Zaskoczylo mnie to bardziej niz kiedykolwiek przypuszczalem!,zaskoczony
Skontaktuje sie z odpowiednia osoba,neutralny
Wow to jest totalnie niesamowite nie spodziewalem sie czegos takiego!,zaskoczony
To wszystko jest poza moimi silami.,smutny
Nie wiem jak mam wytrzymac ten koszmar,przerazony
To uczucie jest jak topniejacy lod,przerazony
Wow absolutnie sie tego nie spodziewalem! ,zaskoczony
Zaraz sie cos wydarzy!,przerazony
Nie wiem jak mam to wszystko ogarnac. ,zdegustowany
To najlepszy moment w moim zyciu!,szczesliwy
Nie moge tego zniesc!,przerazony
Jestem w trakcie analizy,neutralny
Wow to wyglada absolutnie perfekcyjnie jestem w szoku!,zaskoczony
To przekracza wszelkie granice,zdegustowany
Nie potrafie zapomniec o przeszlosci.,smutny
Kazdy oddech w tej chwili przypomina mi jak wazne jest zycie tu i teraz.,kontemplujacy
Znowu zawiodlem siebie,zly
Jestem w szoku ale pozytywnym!,szczesliwy
Nie moge uwierzyc w to co widze,zdegustowany
Serce mi zaraz peknie!,przerazony
Jestem pelen radosci!,szczesliwy
To po prostu nie do zniesienia!,zly
Co bedzie ze mna?!,przerazony
Spokoj jest w moim wnetrzu.,kontemplujacy
Znowu wszystko sie wali,zly
To uczucie mnie przytlacza,przerazony
Nie potrafie odnalezc swojego miejsca.,smutny
Chwile spokoju pomagaja mi na nowo odkrywac kim jestem.,kontemplujacy
To uczucie unieruchamia mnie,przerazony
Znowu zaczynam od nowa nie wytrzymam,zly
Nie wiem jak to dalej ciagnac,zdegustowany
Czasami nie moge uwierzyc ze cos takiego moglo sie w ogole wydarzyc. ,zdegustowany
Spokoj tej chwili wprowadza mnie w stan medytacji pelnej ciszy i harmonii.,kontemplujacy
Zajmijmy sie tym pozniej,neutralny
Nie moge zlapac tchu jakbym zapomnial oddychac,przerazony
Jestem pelen szczescia!,szczesliwy
Znowu zawiodlem co teraz?,zly
Czuje jak z kazda chwila spokoju staje sie coraz bardziej zrownowazony.,kontemplujacy
Nie wierze w to,przerazony
Moje cialo odpoczywa w pelnej harmonii.,kontemplujacy
To jak najlepsza przygoda!,szczesliwy
Nie moge uwolnic sie od tej paniki,przerazony
Nie wiem jak mam sobie z tym poradzic.,smutny
Nie wytrzymam juz tej sytuacji,zly
Nie mam nadziei na przyszlosc.,smutny
Nie moge tego zniesc,przerazony
To przekracza wszelkie granice,zdegustowany
Zaskoczylo mnie to na tyle ze az musze to zobaczyc jeszcze raz! ,zaskoczony
Znowu wszystko sie zawalilo.,smutny
Zaskoczylo mnie to do tego stopnia ze mam metlik w glowie!,zaskoczony
Po prostu sie poddaje,zly
Nie wiem jak poradzic sobie z tym brakiem sensu.,smutny
Zaraz podam szczegoly,neutralny
To wyglada jak cos czego sie nie spodziewalem ale w najlepszy sposob!,zaskoczony
To przekroczylo moje najsmielsze wyobrazenia! ,zaskoczony
Zajme sie tym pozniej,neutralny
To jest naprawde fantastyczne!,szczesliwy
To uczucie paralizuje moje mysli,przerazony
Jestem calkowicie przerazony,przerazony
Z kazda chwila tej ciszy czuje jak moje serce bije spokojniej i bardziej regularnie.,kontemplujacy
O matko jaki sukces nie moge w to uwierzyc!,zaskoczony
Zatrzymuje sie na chwile by poczuc moc ciszy ktora wypelnia kazda przestrzen.,kontemplujacy
Chwila ciszy pozwala mi poczuc jak moje mysli staja sie bardziej jasne.,kontemplujacy
Po co to wszystko?,zdegustowany
Znowu czuje sie wykonczony!,zly
Czuje sie calkowicie pokonany.,smutny
Kazda chwila jest niepowtarzalna.,kontemplujacy
Zaraz mnie to zniszczy!,przerazony
W tej chwili wszystko wokol mnie jest spokojne a moje mysli staja sie klarowne.,kontemplujacy
To jest niesamowicie dobre!,zaskoczony
Zaskoczylo mnie to nie spodziewalem sie takiego obrotu spraw!,zaskoczony
Zaraz to wyjasnie,neutralny
Moje serce jest zlamane.,smutny
Skontaktuje sie z odpowiednimi osobami,neutralny
Nie mam juz zadnej motywacji.,smutny
Skontaktuje sie z odpowiednimi osobami,neutralny
To wykracza poza wszelkie wyobrazenia!,zaskoczony
W tej chwili czuje jak moje serce bije w pelnej rownowadze.,kontemplujacy
Znowu czuje sie jakbym stracil cos waznego.,smutny
Zajmijmy sie tym pozniej,neutralny
Jestem w pelni zadowolony!,szczesliwy
Zastanawiam sie jak moje mysli i uczucia wplywaja na moje otoczenie.,kontemplujacy
Po prostu nie wiem jak to przezyc,zly
To wykracza poza moja wyobraznie. ,zdegustowany
Znowu czuje sie jakbym tonal w smutku.,smutny
Nie potrafie znalezc wyjscia.,smutny
Wow to naprawde zaskakuje ale w najlepszy sposob!,zaskoczony
Zajmijmy sie tym za chwile,neutralny
Chwile kontemplacji pozwalaja mi poczuc pelnie tego momentu.,kontemplujacy
Wow to wyglada lepiej niz moglem sobie wyobrazic!,zaskoczony
Znowu zawiodlem,zly
Nie moge tego przelknac. ,zdegustowany
W chwilach kontemplacji odkrywam jak wazna jest cierpliwosc.,kontemplujacy
Zglosze to po przemysleniu,neutralny
Po prostu nie wiem co zrobic,zly
Z kazda chwila odpoczynku czuje jak moje cialo staje sie coraz bardziej zrelaksowane.,kontemplujacy
Zaraz wszystko sie zakonczy nie dam rady!,przerazony
Im dluzej patrze tym bardziej czuje sie zjednoczony z tym co mnie otacza.,kontemplujacy
Nie pojmuje takiego poziomu,zdegustowany
Zdecydowanie nie przewidywalem ze sprawy potocza sie w tym kierunku. ,zdegustowany
Niebywale jaka niespodzianka!,zaskoczony
Wow to jest totalnie niesamowite nie spodziewalem sie tego!,zaskoczony
Nie wierze ze to sie dzieje,przerazony
Nie widze sensu by walczyc dalej.,smutny
Jestem bardzo szczesliwy!,szczesliwy
Nie moge uwierzyc ze to sie dzieje!,szczesliwy
To mnie wrecz razi,zdegustowany
Znowu to sie stalo jak to mozliwe?,zly
Zaraz zwariuje to za duzo na raz!,przerazony
To do rozwiazania pozniej,neutralny
Zaraz wroce do tej sprawy,neutralny
To jak najlepszy wybor!,szczesliwy
Z kazda chwila w tej przestrzeni czuje jak moje cialo odpoczywa.,kontemplujacy
Czuje sie calkowicie zdruzgotany.,smutny
Znowu zaczynam od zera po co?,zly
Czuje sie beznadziejnie.,smutny
To moment ktory zmienia wszystko!,szczesliwy
Czuje ze zaraz cos sie stanie!,przerazony
Znowu wszystko jest nie tak,zly
Zaraz nie bede mogl oddychac!,przerazony
To sprawia ze wszystko wokol wydaje sie niebezpieczne,przerazony
Wszystko wokol mnie pulsuje ale ja czuje sie jakby w innym swiecie.,kontemplujacy
Nie potrafie powstrzymac tego strachu,przerazony
Zaraz strace kontrole nad soba!,przerazony
Czuje sie jakbym zyl w ciemnosci.,smutny
Czuje sie tak jakbym stracil wszystko.,smutny
Jestem w szoku nie spodziewalem sie tego!,zaskoczony
Zaraz znikne z tego strachu!,przerazony
Wow to jest naprawde cos wyjatkowego!,zaskoczony
To wyglada naprawde niesamowicie az musze to sprawdzic jeszcze raz!,zaskoczony
Nie wiem jak przez to wszystko przejsc.,smutny
Prosze o chwile aby to sprawdzic,neutralny
To absolutnie fantastyczne!,szczesliwy
Miesnie staja sie rozluznione w tej ciszy.,kontemplujacy
Nie wiem co dalej robic.,smutny
Jestem pelen ekscytacji!,szczesliwy
Chwile kontemplacji przypominaja mi ze zycie nie polega na gonitwie za czyms ale na docenianiu tu i teraz.,kontemplujacy
Jestem szczesliwy jak nigdy wczesniej!,szczesliwy
Znowu czuje sie jakbym stracil nadzieje.,smutny
Po prostu nie wytrzymam tego wszystkiego,zly
Nie da sie tego strawic,zdegustowany
Znowu wszystko sie rozpadlo,zly
To wyglada na calkowita porazke. ,zdegustowany
Zaraz to rozwiazemy,neutralny
Zycie to skarbnica chwil.,kontemplujacy
Zatrzymuje sie na chwile by poczuc jak spokojne odglosy natury napelniaja mnie spokojem.,kontemplujacy
Spokoj tej chwili wypelnia mnie calkowicie.,kontemplujacy
Nie wiem jak z tym wszystkim sobie poradze!,przerazony
To cos strasznego,zdegustowany
Zaraz zajme sie tym problemem,neutralny
Po prostu nie wiem co z tym zrobic,zly
Nie czuje sie juz dobrze we wlasnej skorze.,smutny
Znowu czuje sie jakbym byl w pulapce.,smutny
Nie chce juz tego dluzej przezywac.,smutny
Co teraz?!,przerazony
Po prostu nie potrafie tego zniesc,zly
Musze to skonfrontowac,neutralny
To mnie po prostu dobilo. ,zdegustowany
To jak najpiekniejsza chwila w moim zyciu!,szczesliwy
Co sie stanie teraz?!,przerazony
Rownowaga wypelnia moja przestrzen.,kontemplujacy
Wszystko wokol mnie jest w rozsypce.,smutny
Znowu czuje sie jakbym stracil nadzieje.,smutny
Zajmuje sie tym teraz,neutralny
Wow to wyglada zupelnie inaczej niz myslalem ale w najlepszy sposob!,zaskoczony
To jest zwykla kpina,zdegustowany
Jakie to wszystko jest magiczne.,kontemplujacy
Zaraz cos sie wydarzy!,przerazony
Jestem w pelni szczesliwy!,szczesliwy
Znowu wszystko idzie nie tak,zly
Po prostu nie wiem jak wytrzymac,zly
Zaczynam odczuwac wewnetrzny spokoj.,kontemplujacy
Nie ogarniam tej sytuacji,zdegustowany
To wszystko sprawia ze czuje sie bezradny i nie wiem co dalej. ,zdegustowany
Znowu musze zmagac sie z tym samym,zly
Zaraz cos sie wydarzy!,przerazony
Znowu wszystko na nic co teraz?,zly
To jest niewyobrazalne,przerazony
To mnie po prostu wykancza,zly
Na widok zachodzacego slonca czuje jak moje cialo wypelnia spokoj.,kontemplujacy
Patrzac na zmieniajace sie pory roku przypominam sobie ze zmiana jest nieodlaczna czescia zycia.,kontemplujacy
To wyglada absolutnie wyjatkowo nie wiem jak to sie stalo!,zaskoczony
Podam ci odpowiedz pozniej,neutralny
Jestem pelen radosci!,szczesliwy
To jak spelnione marzenie!,szczesliwy
Patrzenie na zmieniajace sie kolory nieba sprawia ze czuje sie czescia tego naturalnego cyklu.,kontemplujacy
To cudowne doswiadczenie!,szczesliwy
Znowu nic nie poszlo po mojej mysli.,smutny
To naprawde zlamalo moje serce,zdegustowany
Jestem pelen radosci i spelnienia!,szczesliwy
Nie wierze ze to wszystko poszlo w zla strone teraz jest juz za pozno. ,zdegustowany
To mnie kompletnie paralizuje,przerazony
Wow to wyglada po prostu rewelacyjnie!,zaskoczony
Wow to jest cos czego sie nie spodziewalem!,zaskoczony
Za moment to zalatwimy,neutralny
Zaraz cos mnie pokona!,przerazony
To uczucie mnie zmusza do milczenia,przerazony
Przygotuje odpowiedz,neutralny
To najlepsza decyzja w moim zyciu!,szczesliwy
Wow to wyglada tak genialnie az nie wiem co powiedziec!,zaskoczony
Chwila ciszy pozwala mi poczuc sie bardziej zharmonizowanym z otoczeniem.,kontemplujacy
Trzeba to omowic z zespolem,neutralny
Musze to jeszcze sprawdzic,neutralny
Skontaktuje sie z odpowiednia osoba,neutralny
Zaraz to potwierdze,neutralny
Kazdy kolejny krok w tej sprawie zdaje sie tylko pogarszac sytuacje. ,zdegustowany
Kazda chwila spokoju pozwala mi poczuc pelna obecnosc w tej chwili.,kontemplujacy
To po prostu niemozliwe!,zly
To przeroslo wszystko czego sie spodziewalem!,zaskoczony
Jak mozna pozwalac na cos takiego? ,zdegustowany
Spokoj otacza mnie z kazdej strony.,kontemplujacy
Nie wiem dlaczego cos takiego mialo miejsce,zdegustowany
Czuje glebie spokoju w tym miejscu.,kontemplujacy
Co tu sie dzieje?,przerazony
To uczucie jest jak szalony sen,przerazony
To najlepszy moment w moim zyciu!,szczesliwy
To jest kompletny zwrot akcji!,zaskoczony
Czuje sie bardzo samotny.,smutny
Nie wiem jak mam to przezyc. ,zdegustowany
Zaraz to przeanalizuje,neutralny
Jestem pelen energii!,szczesliwy
To zupelna porazka,zdegustowany
Nie wiem co ze soba zrobic.,smutny
Wow to jest totalnie niesamowite nie mialem pojecia ze to bedzie takie swietne!,zaskoczony
Znowu wszystko na nic jak to mozliwe?,zly
To nie jest prawda!,przerazony
Po prostu magiczne chwile!,szczesliwy
To moment ktory zmienia moje zycie!,szczesliwy
Wow to mnie zupelnie zaskoczylo w najlepszy sposob!,zaskoczony
Nie wiem jak wstac po tym wszystkim.,smutny
To nie jest cos co da sie zaakceptowac. ,zdegustowany
Wow nie wiedzialem ze cos takiego jest mozliwe! ,zaskoczony
Nie wiem co sie stanie ale jestem przerazony!,przerazony
Nie chce nawet o tym slyszec,zdegustowany
Zawsze chcialem to poczuc!,szczesliwy
Znowu wszystko na marne nie wytrzymam,zly
Chcialbym wiedziec wiecej,neutralny
Nie wiem jak przejsc przez to.,smutny
Po prostu nie potrafie tego wytrzymac,zly
To uczucie jest jak lodowaty strach,przerazony
Zaskoczylo mnie to bardziej niz cokolwiek wczesniej!,zaskoczony
Chcialbym uciec od wszystkiego.,smutny
Rownowaga wypelnia moje mysli i serce.,kontemplujacy
To absolutnie wyjatkowy moment!,szczesliwy
Chwila spokoju pozwala mi poczuc jak moje serce bije w harmonii z otaczajacym swiatem.,kontemplujacy
Zaraz sie stad wydostane prawda?!,przerazony
Nie wiem co zrobic z tymi uczuciami.,smutny
Jestem pelen entuzjazmu!,szczesliwy
Nie moge tego przelknac. ,zdegustowany
Znowu wszystko sie sypie jak to mozliwe?,zly
Kazda minuta w ciszy pomaga mi poczuc sie w pelni obecnym w moim zyciu.,kontemplujacy
To wyglada jak cos absolutnie wyjatkowego totalnie mnie zaskoczylo!,zaskoczony
To jest tak swietne ze az musze sie upewnic ze to sie dzieje!,zaskoczony
Patrze na te kolory i czuje zachwyt.,kontemplujacy
Wow jestem oszolomiony tym sukcesem!,zaskoczony
Potrzebuje chwili by to zrobic,neutralny
Patrze i odczuwam spokoj duszy.,kontemplujacy
Trzeba to przeanalizowac,neutralny
Nie jestem pewien ale sprawdze,neutralny
To absolutnie genialne!,szczesliwy
Zastanawiam sie jak bardzo nasze zycie zalezy od naszych reakcji na to co nas spotyka.,kontemplujacy
Cisza tego miejsca ma swoja glebie.,kontemplujacy
Znowu zrobilem cos zlego.,smutny
Czuje jak moje cialo staje sie jednym z otaczajaca mnie przestrzenia.,kontemplujacy
To wyglada jak cos zupelnie nowego nie moglem sie tego spodziewac!,zaskoczony
Jestem pelen energii i szczescia!,szczesliwy
Zaraz nie wytrzymam!,przerazony
Co za fantastyczne doswiadczenie!,szczesliwy
To idealna chwila!,szczesliwy
Wow tego sie nie spodziewalem ale w pozytywnym sensie!,zaskoczony
Jak to mozliwe ze jest tak swietnie!,zaskoczony
Znowu czuje sie jakbym stracil kontrole.,smutny
Wszystko wokol mnie jest w rownowadze.,kontemplujacy
Chwila pelna ciszy wypelnia mnie spokojem ktory jest obecny w moim wnetrzu.,kontemplujacy
To mnie wykancza,zly
Nie wiem czy wytrzymam,przerazony
Jestem zmeczony tymi nieustannymi problemami!,zly
Po prostu nie chce tego juz dluzej znosic,zly
To mnie dobija,zdegustowany
Nie mam w sobie radosci.,smutny
Po prostu nie potrafie zrozumiec co sie stalo. ,zdegustowany
Chwila kontemplacji pomaga mi poczuc pelnie chwili.,kontemplujacy
Potrzebuje wiecej informacji,neutralny
Nie wierze ze to sie dzieje,przerazony
Wow to wyglada jak cos czego sie absolutnie nie spodziewalem!,zaskoczony
Nie wiem co mam zrobic.,smutny
Nie wiem jak poradzic sobie z tym wszystkim.,smutny
Zaraz znajde rozwiazanie,neutralny
Wow to mnie calkowicie zaskoczylo jest po prostu fenomenalne!,zaskoczony
To jak najpiekniejszy sen!,szczesliwy
Ukojenie ogarnia moja dusze.,kontemplujacy
Zaraz wroce,neutralny
To dla mnie nie do przejscia.,smutny
Nie wiem co sie dzieje!,przerazony
Znowu czuje sie jakbym nie mial celu.,smutny
Wow to jest jak w bajce!,zaskoczony
To juz wykracza poza wszystkie granice,zdegustowany
Wow nie wiedzialem ze to sie uda!,zaskoczony
To wyglada jak cos z innego swiata!,zaskoczony
Takie rzeczy to sie nie zdarzaja,zdegustowany
Zdecydowanie wiem ze juz nic sie nie zmieni to koniec. ,zdegustowany
Nie moge tego zniesc dluzej!,zly
Nie wytrzymam tego napiecia!,przerazony
Po prostu nie wytrzymam juz dluzej,zly
Nie wiem jak sobie z tym poradzic,przerazony
Zaraz poczuje jakbym zapadl sie w ziemie!,przerazony
Co sie dzieje?!,przerazony
Zaraz sie rozplacze!,przerazony
Jestem pelen podziwu!,szczesliwy
To miejsce napelnia mnie energia.,kontemplujacy
To cudowna chwila pelna szczescia!,szczesliwy
Juz nie mam sily na to!,zly
To juz naprawde nie do wytrzymania! ,zdegustowany
Zaraz zapadne w nieswiadomosc!,przerazony
To nie jest cos co moge zaakceptowac. ,zdegustowany
Nie moge pozbyc sie tego uczucia niepokoju,przerazony
Potrzebuje wiecej informacji,neutralny
Nie moge uwierzyc ze to sie dzieje!,szczesliwy
Nie wiem jak sie uspokoic!,przerazony
Patrze na swiatlo ksiezyca i czuje jak kazda noc jest pelna tajemnic.,kontemplujacy
Znowu mam dosc tego wszystkiego!,zly
Chcialbym zeby to bylo tylko zly sen.,smutny
Znowu czuje sie jakbym tonal w smutku.,smutny
To wyglada zupelnie inaczej niz sie spodziewalem! ,zaskoczony
To moment ktory zapamietam na zawsze!,szczesliwy
Nie wiem jak dluzej to znosic,zly
To wymaga rozwazenia,neutralny
Nie wiem jak to naprawic wszystko sie rozpada,zly
Kazda chwila ciszy daje mi poczucie glebokiej rownowagi.,kontemplujacy
Znowu wszystko poszlo zle,zly
Nie potrafie oddychac z tego strachu!,przerazony
Znowu nie udalo sie czemu?,zly
Wow to po prostu niesamowite!,zaskoczony
Jestem pelen radosci i entuzjazmu!,szczesliwy
Wow to jest naprawde imponujace!,zaskoczony
Zdecydowanie nie spodziewalem sie ze to pojdzie w tak zlym kierunku. ,zdegustowany
Nie wiem co dalej ze soba zrobic.,smutny
Po prostu nie wytrzymam,zly
Jak mozna tak postepowac? To mnie totalnie rozczarowuje i sprawia ze czuje sie zdegustowany,zdegustowany
To wymaga wyjasnienia,neutralny
To strach mnie paralizuje!,przerazony
